Name	Description	GTEX-N7MS-0007-SM-2D7W1	GTEX-N7MS-0011-R8a-SM-2YUMK	GTEX-N7MS-0126-SM-3TW8O	GTEX-N7MS-0426-SM-2YUN6	GTEX-N7MS-0826-SM-2HML4	GTEX-N7MS-0926-SM-2HMIZ	GTEX-N7MS-1626-SM-3LK5F	GTEX-N7MS-2326-SM-2HMLD	GTEX-N7MS-2526-SM-2D7W3	GTEX-N7MT-0726-SM-3TW8S	GTEX-N7MT-1426-SM-3LK5M	GTEX-N7MT-1626-SM-3LK71	GTEX-NFK9-0326-SM-3MJGV	GTEX-NFK9-1526-SM-3LK7B	GTEX-NFK9-1726-SM-3TW8P	GTEX-NFK9-2226-SM-3MJGP	GTEX-NPJ7-2726-SM-2I3FT	GTEX-O5YT-0826-SM-3TW8N	GTEX-OHPL-0126-SM-2HMJ7
Gene	Protein	Whole Blood	Brain - Hypothalamus	Testis	Muscle - Skeletal	Heart - Left Ventricle	Lung	Kidney - Cortex	Thyroid	Brain - Cerebellum	Uterus	Artery - Aorta	Pancreas	Adipose - Subcutaneous	Stomach	Adrenal Gland	Prostate	Brain - Cortex	Liver	Skin - Sun Exposed (Lower leg)
ENSG00000132405.14	TBC1D14	4.36323833465576	8.54160499572754	9.69485092163086	4.31295585632324	3.09399151802063	4.20730304718018	10.2098369598389	5.95288848876953	6.42053508758545	3.33661222457886	3.03668189048767	2.21023869514465	5.46684169769287	20.0309047698975	11.1645593643188	5.56568670272827	7.63457107543945	7.12562990188599	9.18401145935059
ENSG00000173011.10	TADA2B	3.52520847320557	3.06197786331177	11.9684858322144	9.18899059295654	5.58322191238403	3.29305100440979	7.39915609359741	6.65132188796997	8.84149646759033	5.0648717880249	7.27230215072632	7.24521207809448	7.87645816802979	8.02194690704346	9.75874042510986	7.17283964157104	5.37810802459717	7.50328493118286	8.62853717803955
ENSG00000109519.7	GRPEL1	5.22973203659058	8.07478046417236	15.9403495788574	8.80071640014648	11.6080255508423	7.18208026885986	26.044958114624	7.85265970230103	10.0847930908203	7.49349594116211	7.32613801956177	5.63510751724243	7.4884581565857	9.34883785247803	29.4665298461914	8.50268173217773	8.52822303771973	39.8825531005859	11.6237688064575
ENSG00000087008.10	ACOX3	2.09459686279297	2.21173930168152	3.17936778068542	2.23900318145752	3.93719792366028	5.30973386764526	3.9891140460968	5.03806924819946	3.56435656547546	5.25380182266235	7.16359519958496	8.99200057983398	6.08763456344604	6.79060697555542	7.40663766860962	11.7642784118652	2.38428282737732	12.5377473831177	6.71854639053345
ENSG00000071127.11	WDR1	32.587516784668	11.6187114715576	52.0195960998535	15.7128019332886	25.8469886779785	51.0791168212891	20.4110946655273	35.8468551635742	7.61279630661011	39.3671798706055	51.1531600952148	11.9838390350342	81.2935409545898	32.6647300720215	25.2143497467041	19.461820602417	13.7788171768188	61.7758941650391	32.8792877197266
ENSG00000157869.10	RAB28	1.43058407306671	11.0099067687988	17.7835845947266	1.81290316581726	7.39936637878418	7.74659872055054	6.99447393417358	13.2726526260376	8.21668243408203	10.9869699478149	7.78323316574097	3.66639542579651	9.2975492477417	6.71268606185913	8.24185180664062	5.55155754089355	9.99991703033447	4.78210163116455	5.61248445510864
ENSG00000038219.8	BOD1L	2.77654218673706	4.5611047744751	5.78137683868408	1.92017662525177	2.59446406364441	4.09998655319214	1.81200778484344	5.38822317123413	9.55127429962158	7.92934274673462	4.69475793838501	2.92577886581421	9.36004543304443	4.86529493331909	4.29975605010986	3.27626085281372	3.86705565452576	3.3511803150177	5.49250555038452
ENSG00000137449.10	CPEB2	1.86568593978882	8.92048072814941	15.6313848495483	1.71223151683807	2.28574538230896	3.99661159515381	2.40869617462158	3.60003352165222	4.27650213241577	3.54247379302979	3.9966139793396	1.40263402462006	9.9307279586792	9.24452114105225	3.46282052993774	2.61681962013245	5.74189138412476	2.35208868980408	9.97675323486328
ENSG00000118564.10	FBXL5	29.2409992218018	22.6084041595459	28.7491474151611	20.5280685424805	17.5268955230713	28.951940536499	43.7515830993652	39.6014022827148	32.0952529907227	25.7395000457764	18.1744651794434	8.14626407623291	39.8909339904785	30.2780933380127	27.3252696990967	27.2430191040039	25.2177791595459	16.2604312896729	17.8751678466797
ENSG00000169762.11	TAPT1	2.31852030754089	8.59324073791504	10.6115913391113	7.6508002281189	3.70487689971924	6.42397403717041	3.22898030281067	8.21233749389648	5.91702556610107	11.0795125961304	5.76838064193726	5.1851315498352	8.51976871490479	6.01349782943726	9.44842052459717	3.61948084831238	6.39008855819702	6.30013704299927	3.65882396697998
