0.02710	0.62040	0.04368
0.02070	0.15760	0.13135
0.06010	0.76330	0.07874
0.03700	0.26930	0.13739
0.43480	0.73310	0.59310
0.03610	0.44560	0.08101
0.15020	0.98730	0.15213
0.02800	0.36150	0.07746
0.05310	0.43090	0.12323
0.03260	0.43990	0.07411
0.04170	0.50150	0.08315
0.13430	0.71100	0.18889
0.03990	0.65010	0.06138
0.01050	0.48770	0.02153
0.04950	0.48590	0.10187
0.01990	0.31290	0.06360
0.05580	0.68030	0.08202
0.03470	0.73000	0.04753
0.02460	0.52470	0.04688
0.02400	0.38020	0.06312
0.05520	0.45180	0.12218
0.05250	0.57500	0.09130
0.11770	1.07640	0.10935
0.11460	0.79520	0.14411
0.10860	0.78650	0.13808
0.05850	0.36080	0.16214
0.01700	0.38990	0.04360
0.00360	0.35520	0.01014
0.01110	0.46810	0.02371
0.21690	0.77620	0.27944
0.21690	0.77620	0.27944
0.39730	0.70750	0.56155
0.03730	0.68010	0.05484
0.25270	0.66300	0.38115
0.03990	0.88390	0.04514
0.03680	0.47070	0.07818
0.01670	0.35960	0.04644
0.03480	0.33870	0.10275
0.01980	0.41410	0.04781
0.03890	0.44410	0.08759
0.13070	0.77720	0.16817
0.15180	0.79580	0.19075
0.05070	0.42140	0.12031
0.02070	0.44270	0.04676
0.11050	1.05950	0.10429
0.03210	0.73630	0.04360
0.02310	0.85100	0.02714
0.12880	0.60680	0.21226
0.13830	0.61290	0.22565
0.00520	0.40480	0.01285
0.02290	0.41270	0.05549
0.05520	0.45000	0.12267
0.03730	0.46770	0.07975
0.01870	0.56280	0.03323
0.01020	0.39770	0.02565
0.01610	0.60480	0.02662
0.00000	0.45330	0.00000
0.03160	0.50360	0.06275
0.00000	0.42870	0.00000
0.03920	0.63340	0.06189
0.06650	0.56630	0.11743
0.04360	0.53230	0.08191
0.00310	0.37230	0.00833
0.05440	0.52310	0.10400
0.01610	0.34080	0.04724
0.00760	0.58410	0.01301
0.09670	0.57830	0.16721
0.02830	0.50910	0.05559
0.00230	0.26730	0.00860
0.01040	0.55040	0.01890
0.07080	0.74650	0.09484
0.02240	0.46300	0.04838
0.08090	0.74830	0.10811
0.10420	0.44480	0.23426
0.19450	0.65590	0.29654
0.02970	0.47810	0.06212
0.02250	0.49720	0.04525
0.04410	0.58790	0.07501
0.01140	0.68070	0.01675
0.15380	0.48250	0.31876
0.13760	0.55180	0.24937
0.10960	0.97220	0.11273
0.06940	0.64030	0.10839
0.10510	0.74530	0.14102
0.03470	0.31150	0.11140
0.06010	0.76470	0.07859
0.00530	0.44800	0.01183
0.10090	0.66210	0.15239
0.10930	0.86180	0.12683
0.25320	1.18580	0.21353
0.01920	0.75610	0.02539
0.11730	0.55600	0.21097
0.00000	0.66160	0.00000
0.00350	0.21050	0.01663
0.04190	0.51120	0.08196
0.11890	0.70730	0.16810
0.00310	0.38890	0.00797
0.04960	0.47800	0.10377
0.00700	0.35530	0.01970
0.21150	0.63650	0.33229
0.21000	0.54230	0.38724
0.02190	0.58870	0.03720
0.01390	0.40060	0.03470
0.00650	0.49680	0.01308
0.00050	0.53750	0.00093
0.15220	0.73320	0.20758
0.02900	0.60430	0.04799
0.16560	0.68030	0.24342
0.11570	0.49010	0.23607
0.24930	0.39460	0.63178
0.05410	0.51050	0.10597
0.01630	0.53110	0.03069
0.04450	0.57600	0.07726
0.03210	0.36690	0.08749
0.02670	0.24270	0.11001
0.11080	0.67090	0.16515
0.11680	0.72520	0.16106
0.03540	0.54960	0.06441
0.01530	0.31680	0.04830
0.04560	0.28510	0.15994
0.09040	0.82940	0.10899
0.04880	0.66360	0.07354
0.04250	0.94930	0.04477
0.03090	0.40670	0.07598
0.03540	0.66920	0.05290
0.16860	0.55690	0.30275
0.01250	0.60150	0.02078
0.18750	0.68100	0.27533
0.17610	0.76700	0.22960
0.11530	0.39670	0.29065
0.00440	0.42740	0.01029
0.03430	0.28210	0.12159
0.06040	0.45570	0.13254
0.05690	1.19770	0.04751
0.02020	0.53500	0.03776
0.06380	1.49370	0.04271
0.09290	0.48680	0.19084
0.04550	0.56010	0.08124
0.06180	0.92210	0.06702
0.02250	0.44720	0.05031
0.02210	0.36430	0.06066
0.06270	0.80600	0.07779
0.03600	0.50210	0.07170
0.06780	1.58360	0.04281
0.08380	0.43620	0.19211
0.03510	0.53630	0.06545
0.01050	0.56400	0.01862
0.03740	0.41260	0.09064
0.10210	0.85170	0.11988
0.04920	0.43920	0.11202
0.01400	0.42040	0.03330
0.05460	0.68230	0.08002
0.19010	0.63920	0.29740
0.00000	0.19280	0.00000
0.10120	0.55430	0.18257
0.02250	0.39280	0.05728
0.01160	0.20550	0.05645
0.00060	0.46250	0.00130
0.02590	0.32350	0.08006
0.16420	0.47510	0.34561
0.15530	0.76850	0.20208
0.07780	0.42230	0.18423
0.01010	0.21730	0.04648
0.08330	0.77810	0.10706
0.05090	0.37210	0.13679
0.01070	0.29410	0.03638
0.07560	0.59600	0.12685
0.02360	0.26070	0.09053
0.01780	0.52900	0.03365
0.01510	0.36000	0.04194
0.00850	0.42170	0.02016
0.03100	0.36800	0.08424
0.00050	0.54170	0.00092
0.04060	0.50380	0.08059
0.09320	1.23090	0.07572
0.03940	0.55720	0.07071
0.08680	0.54460	0.15938
0.07060	0.64800	0.10895
0.17020	1.50660	0.11297
0.02440	0.54330	0.04491
0.16620	0.82870	0.20056
0.05940	1.18730	0.05003
0.00630	0.43410	0.01451
0.10840	0.73990	0.14651
0.11930	1.03470	0.11530
0.07720	0.40440	0.19090
0.02190	0.41090	0.05330
0.38490	1.50110	0.25641
0.00790	0.52910	0.01493
0.02610	0.41060	0.06357
0.07890	0.50000	0.15780
0.08320	0.51450	0.16171
0.05520	0.52460	0.10522
0.14890	0.90730	0.16411
0.06080	0.72990	0.08330
0.02640	0.68790	0.03838
0.02590	0.65130	0.03977
0.02060	0.32900	0.06261
0.05260	0.39280	0.13391
0.02940	0.45560	0.06453
0.09020	0.58950	0.15301
0.05650	0.83020	0.06806
0.03100	0.35680	0.08688
0.03000	0.31240	0.09603
0.05450	1.12000	0.04866
0.02990	0.37970	0.07875
0.10960	1.12300	0.09760
0.09630	0.74060	0.13003
0.01660	0.64970	0.02555
0.01420	0.47030	0.03019
0.16200	1.13760	0.14241
0.09310	0.77140	0.12069
0.00090	0.54590	0.00165
0.02590	0.58970	0.04392
0.03770	0.72360	0.05210
0.08420	0.71670	0.11748
0.03350	0.40330	0.08306
0.05780	0.72800	0.07940
0.06140	0.86800	0.07074
0.05590	0.41070	0.13611
0.02250	0.55070	0.04086
0.13610	0.69480	0.19588
0.02140	0.56280	0.03802
0.01420	0.43410	0.03271
0.00320	0.39770	0.00805
0.08520	0.83610	0.10190
0.10220	0.83500	0.12240
0.06510	0.70210	0.09272
0.17310	0.87420	0.19801
0.01770	1.14070	0.01552
0.13390	1.12270	0.11927
0.09650	0.48910	0.19730
0.01190	0.36890	0.03226
0.10560	1.55030	0.06812
0.07900	0.59040	0.13381
0.06210	0.62520	0.09933
0.04860	1.25910	0.03860
0.03750	0.45890	0.08172
0.03930	0.67940	0.05785
0.11230	0.88410	0.12702
0.00790	0.27740	0.02848
0.00820	0.50290	0.01631
0.04790	0.69690	0.06873
0.02740	0.41690	0.06572
0.08460	1.10970	0.07624
0.05420	0.40260	0.13462
0.03970	0.42950	0.09243
0.13340	0.49290	0.27064
0.00550	0.58690	0.00937
0.17900	0.56300	0.31794
0.10920	0.67360	0.16211
0.02140	0.43460	0.04924
0.00800	0.19360	0.04132
0.09210	0.56570	0.16281
0.10530	0.44920	0.23442
0.03820	1.03410	0.03694
0.03010	0.60280	0.04993
0.00720	0.51600	0.01395
0.04910	0.69580	0.07057
0.02270	0.24610	0.09224
0.04010	0.41720	0.09612
0.00450	0.12030	0.03741
0.07800	0.82910	0.09408
0.01190	0.34090	0.03491
0.00690	0.47500	0.01453
0.00990	0.48440	0.02044
0.00270	0.29890	0.00903
0.03180	0.60900	0.05222
0.00290	0.33420	0.00868
0.04140	0.43750	0.09463
0.11190	0.71310	0.15692
0.05760	0.47650	0.12088
0.08610	0.65360	0.13173
0.02910	0.61150	0.04759
0.08320	0.46440	0.17916
0.04580	0.59610	0.07683
0.01250	0.36520	0.03423
0.06290	0.43440	0.14480
0.06360	0.97960	0.06492
0.14880	0.90260	0.16486
0.02370	0.63030	0.03760
0.03480	0.52550	0.06622
0.26220	0.85260	0.30753
0.00830	0.38220	0.02172
0.03870	0.66470	0.05822
0.04770	0.68450	0.06969
0.25590	0.60730	0.42137
0.12810	0.58580	0.21868
0.10330	0.39580	0.26099
0.09330	0.55530	0.16802
0.00720	0.53930	0.01335
0.09220	0.74250	0.12418
0.02520	0.70950	0.03552
0.02560	1.20290	0.02128
0.03320	0.89190	0.03722
0.01500	0.40760	0.03680
0.00500	0.24760	0.02019
0.15140	0.92280	0.16407
0.19570	0.69520	0.28150
0.09660	0.53680	0.17996
0.06920	0.57010	0.12138
0.04540	0.45570	0.09963
0.00950	0.42810	0.02219
0.01870	0.41500	0.04506
0.03190	0.53820	0.05927
0.01470	0.31360	0.04688
0.03110	0.68320	0.04552
0.15490	0.57990	0.26712
0.03150	0.51330	0.06137
0.06090	0.48400	0.12583
0.07340	0.56010	0.13105
0.01240	0.31600	0.03924
0.05800	0.65220	0.08893
0.01520	0.33990	0.04472
0.01580	0.79370	0.01991
0.02190	0.34660	0.06319
0.06810	0.63810	0.10672
0.01630	0.40130	0.04062
0.00540	0.40260	0.01341
0.09590	0.79580	0.12051
0.02090	0.42810	0.04882
0.00300	0.40700	0.00737
0.00230	0.34320	0.00670
0.06810	0.94810	0.07183
0.06030	0.62580	0.09636
0.18190	0.49220	0.36957
0.02540	0.55000	0.04618
0.14950	0.64190	0.23290
0.00600	0.58890	0.01019
0.22980	0.98820	0.23254
0.11320	0.46690	0.24245
0.04830	0.39520	0.12222
0.04360	0.58460	0.07458
0.03300	0.56360	0.05855
0.02530	0.95380	0.02653
0.03010	0.37550	0.08016
0.12120	0.52260	0.23192
0.01110	0.56070	0.01980
0.01780	0.56270	0.03163
0.02840	0.61500	0.04618
0.07180	0.38510	0.18645
0.00990	0.57580	0.01719
0.02980	0.57610	0.05173
0.00790	0.60850	0.01298
0.00230	0.51840	0.00444
0.00500	0.24040	0.02080
0.04300	0.38230	0.11248
0.32310	0.69160	0.46718
0.00000	0.17230	0.00000
0.01620	1.15680	0.01400
0.00800	0.47640	0.01679
0.02950	0.58180	0.05070
0.02270	0.72090	0.03149
0.01310	0.31450	0.04165
0.03610	0.87680	0.04117
0.11160	0.56240	0.19844
0.03780	0.51000	0.07412
0.07950	0.62130	0.12796
0.08420	0.92410	0.09112
0.00760	0.44160	0.01721
0.00700	0.56360	0.01242
0.04270	1.37730	0.03100
0.00890	1.36610	0.00651
0.11930	1.14280	0.10439
0.01490	0.92270	0.01615
0.16570	0.51610	0.32106
0.09870	0.59250	0.16658
0.08580	0.65650	0.13069
0.00860	0.57610	0.01493
0.00390	0.59250	0.00658
0.10040	0.48060	0.20891
0.13710	0.66630	0.20576
0.08620	0.61280	0.14067
0.13920	0.50650	0.27483
0.12820	0.75980	0.16873
0.03280	0.41460	0.07911
0.00000	0.55770	0.00000
0.00070	0.44270	0.00158
0.07150	0.46070	0.15520
0.00760	0.32430	0.02344
0.10090	0.59110	0.17070
0.05750	0.31840	0.18059
0.10200	0.55660	0.18326
0.05770	0.92550	0.06234
0.00170	0.37300	0.00456
0.00620	0.27840	0.02227
0.09870	0.50810	0.19425
0.00300	1.18900	0.00252
0.06880	0.64270	0.10705
0.10940	1.15360	0.09483
0.10760	0.50070	0.21490
0.02460	0.54940	0.04478
0.02840	0.61730	0.04601
0.01280	0.32040	0.03995
0.01620	0.34260	0.04729
0.01140	0.21910	0.05203
0.00890	0.54550	0.01632
0.01140	0.45590	0.02501
0.06340	1.23120	0.05149
0.04500	0.42610	0.10561
0.02550	0.43130	0.05912
0.02550	0.42800	0.05958
0.08440	0.68450	0.12330
0.03280	0.37710	0.08698
0.02420	0.45320	0.05340
0.17300	0.74160	0.23328
0.05710	0.57350	0.09956
0.04650	0.41740	0.11140
0.02590	0.64980	0.03986
0.02590	0.63610	0.04072
0.06370	0.73010	0.08725
0.06100	1.53860	0.03965
0.04060	0.79740	0.05092
0.01960	0.59770	0.03279
0.06920	0.47240	0.14649
0.06670	0.75750	0.08805
0.08290	0.42370	0.19566
0.02760	1.00110	0.02757
0.12240	0.36140	0.33868
0.18540	0.48810	0.37984
0.08270	0.86550	0.09555
0.01430	0.46480	0.03077
0.05820	0.59120	0.09844
0.02160	0.58490	0.03693
0.02900	0.64180	0.04519
0.05480	0.47490	0.11539
0.00220	0.66940	0.00329
0.02130	0.41520	0.05130
0.00000	0.53100	0.00000
0.13170	0.43050	0.30592
0.07000	0.92680	0.07553
0.02110	0.44690	0.04721
0.05900	0.65120	0.09060
0.02230	0.53590	0.04161
0.02760	0.22410	0.12316
0.08440	0.40210	0.20990
0.04500	0.57310	0.07852
0.06560	0.42210	0.15541
0.07650	0.82420	0.09282
0.04920	0.68230	0.07211
0.08500	0.63220	0.13445
0.00240	0.43740	0.00549
0.00510	0.92640	0.00551
0.05890	0.62610	0.09407
0.00600	0.67560	0.00888
0.02890	0.66770	0.04328
0.01700	0.41440	0.04102
0.00320	0.37390	0.00856
0.06280	0.45610	0.13769
0.05070	0.52830	0.09597
0.12150	0.86030	0.14123
0.36020	1.02100	0.35279
0.03540	0.61780	0.05730
0.01540	0.81850	0.01881
0.03640	0.82050	0.04436
0.05110	0.77430	0.06600
0.00990	0.39890	0.02482
0.07970	0.52100	0.15298
0.07970	0.52100	0.15298
0.06530	1.26540	0.05160
0.05080	0.57480	0.08838
0.03170	0.36830	0.08607
0.00000	0.32330	0.00000
0.00650	0.62210	0.01045
0.02280	0.46340	0.04920
0.08510	0.59220	0.14370
0.00000	0.18950	0.00000
0.00980	0.71110	0.01378
0.04480	0.45820	0.09777
0.00060	0.55770	0.00108
0.03260	0.34280	0.09510
0.26240	0.54680	0.47988
0.03520	0.35970	0.09786
0.01150	0.37450	0.03071
0.00980	0.37290	0.02628
0.05410	0.45070	0.12004
0.02970	0.44560	0.06665
0.01990	0.37860	0.05256
0.07490	0.84010	0.08916
0.07570	1.78660	0.04237
0.03530	1.14530	0.03082
0.03960	0.44330	0.08933
0.01790	0.44510	0.04022
0.12730	0.39920	0.31889
0.03620	0.52210	0.06934
0.05490	0.55630	0.09869
0.11740	1.19540	0.09821
0.11860	1.31560	0.09015
0.00230	0.31870	0.00722
0.06180	0.46540	0.13279
0.04020	0.40940	0.09819
0.10950	0.90120	0.12150
0.05840	0.69990	0.08344
0.03160	0.53220	0.05938
0.10450	0.57180	0.18276
0.05530	0.63810	0.08666
0.01180	0.49350	0.02391
0.01610	0.90320	0.01783
0.02980	0.60400	0.04934
0.10000	0.43260	0.23116
0.02990	1.27080	0.02353
0.02310	0.77290	0.02989
0.01290	0.41160	0.03134
0.01490	0.55080	0.02705
0.02350	0.53400	0.04401
0.11150	0.56380	0.19777
0.10000	0.39310	0.25439
0.05440	0.57750	0.09420
0.00860	0.20010	0.04298
0.03940	0.54890	0.07178
0.10040	0.57200	0.17552
0.04420	0.72560	0.06092
0.00360	0.61270	0.00588
0.01840	0.56010	0.03285
0.02940	0.21350	0.13770
0.13690	0.67330	0.20333
0.02080	0.23750	0.08758
0.07300	0.56280	0.12971
0.13970	1.57420	0.08874
0.09610	0.63360	0.15167
0.15470	0.54670	0.28297
0.00090	0.39150	0.00230
0.04310	0.45230	0.09529
0.04830	0.31280	0.15441
0.00000	0.35640	0.00000
0.06070	0.60890	0.09969
0.12530	0.54710	0.22903
0.06180	0.35170	0.17572
0.07210	0.73640	0.09791
0.10070	0.60510	0.16642
0.04180	0.46380	0.09013
0.00450	0.29390	0.01531
0.05490	0.69650	0.07882
0.00910	0.46310	0.01965
0.03500	0.40210	0.08704
0.05180	0.52470	0.09872
0.11030	0.58590	0.18826
0.00160	0.46380	0.00345
0.04470	0.94640	0.04723
0.04710	0.60610	0.07771
0.04040	0.58120	0.06951
0.02500	0.44970	0.05559
0.26970	0.84240	0.32016
0.00440	0.56910	0.00773
0.01250	0.36570	0.03418
0.00220	0.73100	0.00301
0.02010	0.31780	0.06325
0.03830	0.53440	0.07167
0.03410	0.37630	0.09062
0.04100	0.40450	0.10136
0.16510	0.51230	0.32227
0.08540	0.76600	0.11149
0.08770	0.97110	0.09031
0.07600	0.94220	0.08066
0.03570	0.42420	0.08416
0.02490	0.44090	0.05648
0.00280	0.52570	0.00533
0.04410	0.68260	0.06461
0.04300	0.37150	0.11575
0.08400	0.45090	0.18629
0.00000	0.21300	0.00000
0.07720	0.45370	0.17016
0.00320	0.42800	0.00748
0.02370	0.49510	0.04787
0.61790	1.02780	0.60119
0.54910	0.93240	0.58891
0.14450	1.32810	0.10880
0.04740	0.38160	0.12421
0.08020	0.48250	0.16622
0.07110	0.48170	0.14760
0.01970	0.65670	0.03000
0.02180	0.52520	0.04151
0.02300	0.44120	0.05213
0.00970	0.68720	0.01412
0.05790	0.76350	0.07583
0.57520	1.21400	0.47381
0.47250	0.85070	0.55542
0.55250	1.29350	0.42714
0.13750	0.79790	0.17233
0.07340	0.68100	0.10778
0.03100	0.40440	0.07666
0.06480	0.47880	0.13534
0.04920	0.99930	0.04923
0.10240	0.44030	0.23257
0.05330	0.41830	0.12742
0.05740	0.32080	0.17893
0.14520	0.52110	0.27864
0.02400	1.22180	0.01964
0.03290	0.38230	0.08606
0.03470	0.44850	0.07737
0.06710	0.42650	0.15733
0.00220	0.45830	0.00480
0.07390	0.44160	0.16735
0.00740	1.06990	0.00692
0.06070	0.41560	0.14605
0.01960	0.48310	0.04057
0.09740	0.55350	0.17597
0.00240	0.53160	0.00451
0.08230	1.19070	0.06912
0.13900	0.57050	0.24365
0.00050	0.50910	0.00098
0.00470	0.41280	0.01139
0.02450	0.21750	0.11264
0.01120	0.30690	0.03649
0.07720	0.51580	0.14967
0.16410	0.95580	0.17169
0.01300	0.41850	0.03106
0.45090	0.68580	0.65748
0.07550	0.59850	0.12615
0.09370	0.63240	0.14817
0.09360	0.63360	0.14773
0.01000	0.76620	0.01305
0.14070	0.75280	0.18690
0.00090	0.21920	0.00411
0.04070	0.59270	0.06867
0.00250	0.33280	0.00751
0.02570	0.60200	0.04269
0.00050	0.53140	0.00094
0.13350	0.26580	0.50226
0.10310	0.48230	0.21377
0.09240	0.73150	0.12632
0.10300	0.69490	0.14822
0.04010	0.42480	0.09440
0.02280	0.33350	0.06837
0.01510	0.32340	0.04669
0.01120	0.51210	0.02187
0.17010	0.40150	0.42366
0.00590	0.40280	0.01465
0.02140	0.38220	0.05599
0.04470	0.27490	0.16260
0.02330	0.40610	0.05738
0.07550	0.69620	0.10845
0.00960	0.69190	0.01387
0.03150	0.49780	0.06328
0.04330	0.47390	0.09137
0.02720	0.64420	0.04222
0.12000	0.45890	0.26149
0.04090	0.40960	0.09985
0.04530	0.55080	0.08224
0.03550	0.36560	0.09710
0.02920	0.50060	0.05833
0.01310	0.26750	0.04897
0.01800	0.31160	0.05777
0.37980	0.61420	0.61837
0.01890	0.32940	0.05738
0.19630	0.28980	0.67736
0.00000	0.46370	0.00000
0.01340	0.80910	0.01656
0.00810	0.39160	0.02068
0.06120	0.73410	0.08337
0.08080	0.77020	0.10491
0.01410	0.41470	0.03400
0.02720	0.38740	0.07021
0.02580	0.53360	0.04835
0.10840	0.93910	0.11543
0.01530	0.39580	0.03866
0.03080	0.66840	0.04608
0.01180	0.45930	0.02569
0.01320	0.46390	0.02845
0.03320	0.79280	0.04188
0.08060	0.41640	0.19356
0.09170	0.72740	0.12607
0.07310	0.63700	0.11476
0.04350	0.75140	0.05789
0.05690	0.66470	0.08560
0.01600	0.39970	0.04003
0.10510	0.31670	0.33186
0.02750	0.82270	0.03343
0.02900	0.49530	0.05855
0.04400	0.46820	0.09398
0.01250	0.58450	0.02139
0.11830	0.55190	0.21435
0.03510	0.36180	0.09701
0.10610	0.94570	0.11219
0.08030	0.67160	0.11957
0.05770	0.67280	0.08576
0.03890	0.47200	0.08242
0.03780	0.59020	0.06405
0.04220	0.73010	0.05780
0.01940	0.20400	0.09510
0.01960	0.39470	0.04966
0.01170	0.34140	0.03427
0.00000	0.28290	0.00000
0.09370	0.68810	0.13617
0.03130	0.75730	0.04133
0.00550	0.91840	0.00599
0.02610	0.64420	0.04052
0.05120	0.66210	0.07733
0.01000	0.66180	0.01511
0.05160	0.50440	0.10230
0.01020	0.71310	0.01430
0.00800	0.40980	0.01952
0.23580	1.70030	0.13868
0.12290	0.76360	0.16095
0.10970	1.19520	0.09178
0.01390	0.47370	0.02934
0.01090	0.42730	0.02551
0.18990	0.94670	0.20059
0.04200	0.91940	0.04568
0.02790	0.67110	0.04157
0.04040	0.43500	0.09287
0.02220	0.59140	0.03754
0.01670	0.50330	0.03318
0.02630	0.16570	0.15872
0.16970	0.63770	0.26611
0.04960	0.84440	0.05874
0.01290	0.60490	0.02133
0.02460	0.39220	0.06272
0.01870	0.53560	0.03491
0.02430	0.43110	0.05637
0.00640	0.33700	0.01899
0.04500	0.65230	0.06899
0.03770	0.53000	0.07113
0.09860	0.55050	0.17911
0.01260	0.60090	0.02097
0.38010	0.66190	0.57426
0.35270	0.69950	0.50422
0.01340	0.43880	0.03054
0.08980	0.52230	0.17193
0.00920	0.99710	0.00923
0.09210	0.68260	0.13493
0.00870	0.55440	0.01569
0.12360	0.68720	0.17986
0.03500	0.56010	0.06249
0.01730	0.33950	0.05096
0.07700	0.41580	0.18519
0.01970	0.43770	0.04501
0.00820	0.41300	0.01985
0.01000	0.31240	0.03201
0.00580	0.47370	0.01224
0.02460	0.36700	0.06703
0.23250	0.60680	0.38316
0.02780	0.40740	0.06824
0.03100	0.45120	0.06871
0.06780	0.35620	0.19034
0.01530	1.01190	0.01512
0.02100	0.39500	0.05316
0.00030	0.32540	0.00092
0.06360	0.73960	0.08599
0.03600	0.53090	0.06781
0.00560	0.43140	0.01298
0.27880	0.91300	0.30537
0.11970	0.58170	0.20578
0.15520	1.56360	0.09926
0.11430	0.63580	0.17977
0.02560	0.44910	0.05700
0.10680	0.46880	0.22782
0.14230	0.49900	0.28517
0.03470	0.47960	0.07235
